ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07TBMS84Q,R1E0L0H2S702GM,Larry Duran,/gp/profile/amzn1.account.AG6GTBSAR7AKC7M3HF2FVVRN6R4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 22, 2019",5,"Takes decent pictures,my boys love it pretty much",,0,,"This is a nice little camera, much better quality than I expected. Takes decent pictures, but you do have to hold the camera still after you hit the shutter for a couple seconds or you might get a blurry image if you move too soon. We are going on a cruise in January, so we plan on taking this with us so my 9 yo boys can take pictures & video to their hearts content and I don't have to worry about them with my phone. dropping it or using it in the pool. I'm thinking of getting them one for Christmas as well, so they'll have lots of fun capturing memories. Happy with my purchase, and so are my boys.
"
B07TBMS84Q,R1GMK454PAPZB8,Kenneth walkley,/gp/profile/amzn1.account.AGNYQU43PYRU523PTRGO6IG7266A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 19, 2019",5,very compact cam,One,0,,"I used this camera from previous employer. I am no longer at that company so off I went to my local Amazon and now I am the proud owner of this wonderful camera! Size of camera is GREAT! Easily slips into my purse or pocket. Removable memory card (need to purchase separately). Quickly down loads all images and videos on computer.
"
B07TBMS84Q,R1P1YZ9JXC7YS7,Maria Marino,/gp/profile/amzn1.account.AEIMW2FRKUQGNQJXECUJIZFFFUFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 22, 2019",5,I picked this up to help me with my vlogs,,0,,"I picked this up to help me with my vlogs. Previously I had been using a webcam, but wanted to upgrade to something better but without costing a fortune.I was very pleased with the picture quality and coupled with the HD option it really did improve my videos from my previous cameras. It also comes with a night mode that improves low light level recording. Whilst this isn't something I would use, it appeared to work very well during my tests.
"
B07TBMS84Q,R1Y5PHM5QUNIE4,Matthew Stute,/gp/profile/amzn1.account.AHVHQGVUQOI3TXHDJMSYUQ2XNTFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 19, 2019",5,took great images,One,0,,"Bought this camera to replace an old snapshot camera. Really like this one! Great photos. Takes pictures quickly so you don't lose that special shot. Good quality too. Telephoto works great and is intuitive. Pull the lever toward you to get closer to your subject, push to decrease. Takes video too although I haven't used it for that yet. Lightweight, slim and compact. Great all around snapshot camera!
"
B07TBMS84Q,R2E5J1Q22FHNJU,Brett,/gp/profile/amzn1.account.AHW3NCOBP7KVCDNM5YCJP4N6ZGZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 31, 2019",5,Great quality photos,One,0,Verified Purchase,"I LOVE IT ! Needed some practice at first,because what you're looking in the hole is not what the camera take as picture.. not quite the same angle... but the pictures are clear and nice.You need to use the right ""mode"" everytime or the picture will be bad.Cute and fit in a wallet.
"
B07TBMS84Q,R2K22NVGCF3AXM,Chris Duggins,/gp/profile/amzn1.account.AHAUCUFH745XHBSLXB5677TAYIEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 19, 2019",5,i will use it while traveling,One,0,,"or snapshots use the auto settings.zoom in on them and you see the oil painting ISO boost artefacts.for perfect pictures go to program mode and limit ISO to 200it is in my pocket or camera bag all the time.for full zoom my shaky grip needs a lightweight tripod but it pays off in buckets.battery life incredible, I only charge it when I am bored!video is amazing for the size and pricethe motion shot function is not a real option, get the app for your phone instead.never use it with phone link or wifi so not much to say.
"
B07TBMS84Q,R2YBBKUCAM18KO,Tonya Galloway,/gp/profile/amzn1.account.AEZXQ5GJOUCHFRXC72GQ2G7LVIPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 19, 2019",5,Great little camera,2,0,,"Only had this a few days, but so far I am impressed. I wanted a small camera that I could carry at all times, with a descent optical zoom and not pay to much for. Picture quality is great for this size of camera and it is very easy to use.Has some great settings on it to get some cool effects and the video quality is brilliant. I transfer pictures straight to my IPad.Which means I can put pictures straight onto FB or send pictures to friends and family straight away. I have not had a chance to test all of the camera functions, but the ones I had needed have worked well
"
B07TBMS84Q,RDESCVOCNM3SS,Eduardo Martinez,/gp/profile/amzn1.account.AG64DNJSJOKETEG4CR2UPRQC642Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 16, 2019",5,outside picture is much better,One,0,,"I figured this would be a cheap camera .I am really enjoying it, and will definitely use it for camping because the night vision is good; I took a picture indoors. It's very dark without the light on. It's very clear and bright without a spotlight effect outdoors.It is a good camcorder with cheap price.I can very Easy to carry and store,take pictures and record videos.It is very lightweight and very convenient, and it is supports many function . It's totally what I want, will recommend.
"
B07TBMS84Q,REAPIPIJP5531,Chester Massey,/gp/profile/amzn1.account.AEDLAQUE5C3VQZNOQ7QAFH64WMLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 17, 2019",5,Records decent video for my brother's party,One,0,,"My sister's 16th birthday was coming up so i really needed a bargain camera to record and have a professional pan of her best moments to make a decent video after her birthday, so i looked for chap but bargain one; after reading the review i decided that this was the one for me, it worked really well and couldn't be better for the current price i played.Video and picture quality is very good,The price as you'd notice is a great bargain for me and i think other people should take advantage of this price too.For first use of this camera i really think it was fairly straight forward and did not have any complicated set up for me.really was a great benefit to see. This would work for small and family based events.
"
B07TBMS84Q,RVKM5CRKW9M7R,Garcia TSAY,/gp/profile/amzn1.account.AEJGLSUHLZB33XSRPYWGIDSNJIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 22, 2019",5,great camera for kids,One,0,,"With your mobile phone being able to take perfectly serviceable photos (and better) these days you might question the need for a product like this. Well maybe you don't want your child throwing your I-Phone about and breaking it.At 5MP it's not breaking the technological barriers but as a fun kid's toy it's great. It's sturdily built and will withstand the usual bumps and bruises of everyday life. The pictures it's takes are fine in """"normal""""condition and a little less fine in other conditions but that's to be expected with something like this.and you need buy a SD Card yourself and generally it's just great fun for kids who might have an interest in taking photos but can't yet be trusted with anything more flimsy!
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07TKNCQZL,R12448VXLDO3UC,ezhomeshoppers,/gp/profile/amzn1.account.AF3HU6JVDHFAYNPXBHSBPSGCLFWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 8, 2019",2,This really needs a software update!,18,0,Verified Purchase,"Auto focus is really bad. It really takes 3-5 secs to focus on my face. Canon also removes the face id features for mark 3 and when shooting in 4k it overheats after 10 mins of recording.
"
B07TKNCQZL,R2BNXWDRKX7SFJ,FatheringAutism,/gp/profile/amzn1.account.AGB7NPX22YCXMBUVDAVK5YYCFKXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 18, 2019",2,Returned The Next Day,10,1,,"I have to give it 2 stars for ambition and design. It feels better than my Mark II and it was made with good intentions. After overheating in 4k, absolutely terrible autofocus in video, and no 24fps I returned it to Adorama. Canon came so close with this one but it just isn't a good option. I'd recommend the Mark II over the III any day.
"
B07TKNCQZL,R2P0GSNW1L4X6T,Kamk,/gp/profile/amzn1.account.AGQ42GPU6MZDRL45SKAX4B3MEEGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 10, 2019",5,So far so good,7,0,,"These are some test shots just taken today. I still have much to learn, but I'll be testing this tonight to see how it performs in low light. What I did notice is the auto focus is iffy when trying to take macro photos. It often will focus on the background instead of the main subject. As you can see in the last photo of the daisy I attached, it's not as crisp as it could be. Will update my review later with more findings!
"
B07TKNCQZL,R2SFTFPFBLWRI1,Megan G.,/gp/profile/amzn1.account.AHPZMBWQTITWQ35BU4BRSJRYPPHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 8, 2019",5,"Mic port, 4K = Win! Love it!!!!",,0,Verified Purchase,"The mic port and un-cropped 4K capabilities packed into such a small camera is a huge win for Canon. Love it and will use this for years to come in my studio and vlogs.
"
B07TKNCQZL,R32LT1OCTMFJY8,Amazon Customer,/gp/profile/amzn1.account.AHA2QIGKGU6G3AJ2OC52XSKRCCRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 31, 2019",2,Autofocus so bad,3,0,Verified Purchase,"The autofocus is so bad.
"
B07TKNCQZL,R3LUX2WZ4M6LRG,Deadhead,/gp/profile/amzn1.account.AGOLPAR6V622PXC3ZTVHFZC5MQXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 2, 2019",5,You have to see this review!,4,1,Verified Purchase,"There is a great review on the tube by user ""DYOS-KIS"" for this camera.
"
B07TKNCQZL,R910S89M1I3W6,Amazon Customer,/gp/profile/amzn1.account.AEM7T3ZB7LEMLI36JMNYCRA42PVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 24, 2019",2,"Worse autofocus than the Mark ii, Firmware update unheard of...",6,0,Verified Purchase,"I was extremely ecstatic to get my hands on this camera. Long story short, I ended up returning the camera. Autofocus is slower than on the Mark ii. Why pay more for something that’s less functional? I can’t just hope that a firmware update is coming soon. Going back to the trusty Mark ii, and saved some $$ while doing so. I’m confused.... Autofocus is crucial when recording video, and it has somehow gotten worse...
"
B07TKNCQZL,RJU2BTR2RFDRH,José,/gp/profile/amzn1.account.AHRDSQNFOE6TYLSD2OUWPRX5OPSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 5, 2019",2,Autofocus for video is very slow and often inaccurate,16,2,,"I wanted to step up from just recording videos on my smartphone to a ""proper"" camera. The autofocus is really quite bad. My smartphone has significantly better autofocus. Most of the videos I've shot so far have all been out of focus. When taking photos it's a bit faster though, feels nice. What perplexed me was that, while recording a video, the camera would track my face and other faces quite well and reliably but fail to focus on it at all. If you stay still after tapping onto your face, it takes a good 5 seconds on average to focus. I wanted to like this camera but find myself picking up my smartphone to record videos more reliably.
"
B07TKNCQZL,ROO15G4WS1D6Q,IXO 🎧,/gp/profile/amzn1.account.AGMZTFZM4DZ42SIYWWKVJER2IU7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 25, 2019",1,Serious Focus issues in video mode,3,0,,"Canon has a bit of a dud on their hands with the G7x Mark III. At least for video mode, the focus is really bad. It's very slow to focus and usually misses focus altogether. It was so bad, that while I really wanted to love this camera, I ended up having to return it. Unless Canon fixes the issue with a firmware update, I would say avoid this camera unless you do not plan on using it for video at all (since it seems quite good for stills).It's too bad because the external mic jack on this + the ability to shoot in 4K were huge selling points for me.
"
B07TKNCQZL,RYK2HCWZALO8N,Jay T,/gp/profile/amzn1.account.AFCIZ3UM55CXNDXQBUUTJ3OKSDIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 15, 2019",1,Disappointed,19,0,Verified Purchase,"Avoid this camera! Video autofocus, when it works, is horrible! Even if the focus box is around the subject it’s probably not in focus. 4k is a waste of time - it over heats in about 2-3mins. The 1080/30 looks ok, but (in my opinion) 25 fps in PAL mode looks much better (...completely baffled as to why Canon would drop 24 fps from their recent cameras...). It’s like Canon released a beta version of this camera instead of the finished product. I’ve had the Mark ii for several years, it’s still a great camera, and performs significantly better than the Mark iii.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07TMRKP5T,R12448VXLDO3UC,ezhomeshoppers,/gp/profile/amzn1.account.AF3HU6JVDHFAYNPXBHSBPSGCLFWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 8, 2019",2,This really needs a software update!,18,0,Verified Purchase,"Auto focus is really bad. It really takes 3-5 secs to focus on my face. Canon also removes the face id features for mark 3 and when shooting in 4k it overheats after 10 mins of recording.
"
